type,model,magnitude,detected,score
drift_end,pca,0.1,False,0.0018602430718997782
drift_end,pca,0.1,False,0.0061775233787684375
drift_end,pca,0.1,False,0.0015866092681275916
drift_end,pca,0.1,True,0.00908039628828596
drift_end,pca,0.1,False,0.0013877631348502672
drift_end,pca,0.1,False,0.0011673790966375587
drift_end,pca,0.1,False,0.0013300604939485033
drift_end,pca,0.1,False,0.0013802138108115285
drift_end,pca,0.1,False,0.00011241997102010315
drift_end,pca,0.1,False,0.008273439578143287
drift_end,pca,0.1,False,0.0037582850674547632
drift_end,pca,0.1,False,0.001447398405919166
drift_end,pca,0.1,False,0.0014825819488131279
drift_end,pca,0.1,False,0.005290497887430893
drift_end,pca,0.1,False,0.0016678724632925572
drift_end,pca,0.1,False,0.0070194326502782565
drift_end,pca,0.1,False,0.0015276930151220617
drift_end,pca,0.1,False,0.005281177506245171
drift_end,pca,0.1,False,0.00033996739552284553
drift_end,pca,0.1,False,0.005632559179396656
drift_end,pca,0.1,False,0.00015140555038689949
drift_end,pca,0.1,False,0.0001799715681953379
drift_end,pca,0.1,False,0.0013789421411639156
drift_end,pca,0.1,False,0.001167488877291178
drift_end,pca,0.1,False,0.0015088781883997988
drift_end,pca,0.1,False,0.004974602666430283
drift_end,pca,0.1,False,0.001786713919066181
drift_end,pca,0.1,False,0.0069834703948459
drift_end,pca,0.1,False,0.0003671127426095899
drift_end,pca,0.1,False,0.0005667433616129691
drift_end,pca,0.1,False,0.0012347445464642262
drift_end,pca,0.1,False,0.0009056044725965415
drift_end,pca,0.1,False,0.00023131158462102482
drift_end,pca,0.1,False,0.0014752728890629295
drift_end,pca,0.1,False,0.0025903204801640376
drift_end,pca,0.1,False,0.0014603299900620454
drift_end,pca,0.1,False,0.001415739435289948
drift_end,pca,0.1,False,0.006100335978531594
drift_end,pca,0.1,False,0.0014639907103282525
drift_end,pca,0.1,False,0.0014251003514726228
drift_end,pca,0.1,False,0.0004477558697108414
drift_end,pca,0.1,False,0.005592602725876891
drift_end,pca,0.1,False,0.0001353482089320809
drift_end,pca,0.1,False,0.003645435072693267
drift_end,pca,0.1,False,0.0037524982805207897
drift_end,pca,0.1,False,0.0014095938202963944
drift_end,pca,0.1,False,9.61456758300916e-05
drift_end,pca,0.1,False,0.001137723792455203
drift_end,pca,0.1,False,0.0013006265308759652
drift_end,pca,0.1,False,0.003716952657436745
drift_end,pca,0.1,False,0.007748505126452312
drift_end,pca,0.1,False,0.0012601396121314915
drift_end,pca,0.1,False,0.007411407349240113
drift_end,pca,0.1,False,0.00018681864859856006
drift_end,pca,0.1,False,0.003615457751153954
drift_end,pca,0.1,False,0.006001214513370735
drift_end,pca,0.1,False,0.00039647205919577603
drift_end,pca,0.1,False,0.0028675435897413987
drift_end,pca,0.1,False,0.0011175629087638802
drift_end,pca,0.1,False,8.95512005197182e-05
drift_end,pca,0.1,False,0.0009646281691470561
drift_end,pca,0.1,False,0.003962610707130131
drift_end,pca,0.1,False,0.0019056000398027097
drift_end,pca,0.1,False,0.0003447899772016553
drift_end,pca,0.1,False,0.0010404572248442294
drift_end,pca,0.1,False,0.0014112178450625251
drift_end,pca,0.1,False,0.004441308448635365
drift_end,pca,0.1,False,0.001218003226589948
drift_end,pca,0.1,False,0.0017659887126231892
drift_end,pca,0.1,False,0.005999715968931795
drift_end,pca,0.1,False,0.0012034454805366832
drift_end,pca,0.1,False,0.0009867768484486626
drift_end,pca,0.1,False,0.006813114716006141
drift_end,pca,0.1,False,0.0015131913152346002
drift_end,pca,0.1,False,0.00824795343123608
drift_end,pca,0.1,False,0.00547346995132013
drift_end,pca,0.1,False,0.0008002453569415445
drift_end,pca,0.1,False,0.0006411703998772643
drift_end,pca,0.1,False,0.00022207867286793038
drift_end,pca,0.1,False,0.004893410418635934
drift_end,pca,0.1,False,0.002160681583843506
drift_end,pca,0.1,False,0.0011935107046054118
drift_end,pca,0.1,False,0.0014695862644609513
drift_end,pca,0.1,False,0.006464822541849982
drift_end,pca,0.1,False,0.0018474185235979328
drift_end,pca,0.1,False,0.00435008779578753
drift_end,pca,0.1,False,0.0001812265782548819
drift_end,pca,0.1,True,0.023827825349976187
drift_end,pca,0.1,False,0.00022182171530142004
drift_end,pca,0.1,False,0.0013663820649278935
drift_end,pca,0.1,False,0.0014257802996652871
drift_end,pca,0.1,False,0.006379085948528635
drift_end,pca,0.1,False,0.0010910763985259044
drift_end,pca,0.1,False,0.0061775233787684375
drift_end,pca,0.1,False,0.0004437578875967112
drift_end,pca,0.1,False,0.0058643290530707905
drift_end,pca,0.1,False,0.0011836691303494609
drift_end,pca,0.1,False,0.0013457597868671007
drift_end,pca,0.1,False,0.0013632180138200144
drift_end,pca,0.1,False,0.007928608948601359
drift_end,pca,0.1,False,0.0002852852928517436
drift_end,pca,0.1,False,0.0012100108449856436
drift_end,pca,0.1,False,0.001304717329654783
drift_end,pca,0.1,False,0.0012931580314396308
drift_end,pca,0.1,False,0.0010831201580464296
drift_end,pca,0.1,False,0.0020077578999652553
drift_end,pca,0.1,False,0.0007720905985778629
drift_end,pca,0.1,False,0.00038608554424884986
drift_end,pca,0.1,False,0.0082700467711241
drift_end,pca,0.1,False,0.0008785945930357278
drift_end,pca,0.1,False,0.006951784570083286
drift_end,pca,0.1,False,0.00010849492631933009
drift_end,pca,0.1,False,0.0006495019643774613
drift_end,pca,0.1,False,0.004305075125450807
drift_end,pca,0.1,False,0.003837127688112464
drift_end,pca,0.1,False,0.004605958858347238
drift_end,pca,0.1,False,0.003094853409762726
drift_end,pca,0.1,True,0.009911209598958736
drift_end,pca,0.1,False,0.00369172017030638
drift_end,pca,0.1,False,0.0033403650559294417
drift_end,pca,0.1,False,0.0033585034526483802
drift_end,pca,0.1,False,0.0013169504266315646
drift_end,pca,0.1,False,0.0013374754609684976
drift_end,pca,0.1,False,0.000179970364945443
drift_end,pca,0.1,False,0.0012102658631525424
drift_end,pca,0.1,False,0.0011397867259522099
drift_end,pca,0.1,False,0.0006029715151206555
drift_end,pca,0.1,False,0.001332602121444533
drift_end,pca,0.1,False,0.0005689703877039995
drift_end,pca,0.1,False,0.0011085785346918217
drift_end,pca,0.1,False,0.006851699229501081
drift_end,pca,0.1,False,0.004814299582637377
drift_end,pca,0.1,False,0.0012347445464642262
drift_end,pca,0.1,False,0.0014257135381813841
drift_end,pca,0.1,False,0.0016617358534783823
drift_end,pca,0.1,False,0.0015660674288487156
drift_end,pca,0.1,False,0.00685093568706048
drift_end,pca,0.1,False,0.0012897812181508004
drift_end,pca,0.1,False,0.004755887311250979
drift_end,pca,0.1,False,0.0012337669415119347
drift_end,pca,0.1,False,0.0010751504114844166
drift_end,pca,0.1,False,0.006034299760771373
drift_end,pca,0.1,False,0.0066769041849065475
drift_end,pca,0.1,False,6.077629749013351e-05
drift_end,pca,0.1,False,0.00023189534743775245
drift_end,pca,0.1,False,0.0021285126361105396
drift_end,pca,0.1,False,0.0062354522113155664
drift_end,pca,0.1,False,0.0001093642249097487
drift_end,pca,0.1,False,0.0008143632471885268
drift_end,pca,0.1,False,0.00025599738939375655
drift_end,pca,0.1,False,0.00017956151546532465
drift_end,pca,0.1,False,6.0095085221964115e-05
drift_end,pca,0.1,False,0.0058035077600237395
drift_end,pca,0.1,False,0.0009266837499727089
drift_end,pca,0.1,False,0.006752395823131277
drift_end,pca,0.1,False,0.006754141549343723
drift_end,pca,0.1,False,0.004894475544731887
drift_end,pca,0.1,False,0.0028056879465776048
drift_end,pca,0.1,False,0.00023026376923757823
spike,if,0.1,False,-0.043319214834063535
spike,if,0.1,False,-0.1254697473507681
spike,if,0.1,False,-0.14839921289998526
spike,if,0.1,False,-0.1457181790974258
spike,if,0.1,True,0.010739380938403764
spike,if,0.1,False,-0.009051763307074467
spike,if,0.1,False,-0.10821023113987416
spike,if,0.1,True,0.0007652384688664471
spike,if,0.1,False,-0.10945181621158506
spike,if,0.1,False,-0.11069906884232189
spike,if,0.1,False,-0.11971059649160581
spike,if,0.1,False,-0.13999391199401212
spike,if,0.1,True,0.002473009694942685
spike,if,0.1,False,-0.1386743368937613
spike,if,0.1,False,-0.11128496125897092
spike,if,0.1,False,-0.12166926954574908
spike,if,0.1,False,-0.10869520259421489
spike,if,0.1,True,0.0011703147678904235
spike,if,0.1,False,-0.10719144589818769
spike,if,0.1,True,0.002473009694942685
spike,if,0.1,False,-0.10813282905877081
spike,if,0.1,False,-0.03732676461826778
spike,if,0.1,True,0.03967110972400045
spike,if,0.1,False,-0.13421176076724062
spike,if,0.1,False,-0.10188703386148207
spike,if,0.1,False,-0.11647300510294628
spike,if,0.1,False,-0.11640231733403467
spike,if,0.1,False,-0.10421074207151043
spike,if,0.1,False,-0.10891017487851323
spike,if,0.1,False,-0.11355579390848747
spike,if,0.1,False,-0.09544479148182139
spike,if,0.1,False,-0.11124670302429929
spike,if,0.1,False,-0.10935651474549674
spike,if,0.1,False,-0.12160027702885645
spike,if,0.1,False,-0.13141492159858686
spike,if,0.1,False,-0.11807626405790389
spike,if,0.1,False,-0.11130231610491442
spike,if,0.1,True,0.020335590340743614
spike,if,0.1,False,-0.12223933194227893
spike,if,0.1,False,-0.13385335763928086
spike,if,0.1,True,0.025678989859381773
spike,if,0.1,False,-0.10607616218553506
spike,if,0.1,False,-0.10595784593515972
spike,if,0.1,True,0.005357059506804318
spike,if,0.1,False,-0.11069906884232189
spike,if,0.1,True,0.002473009694942685
spike,if,0.1,False,-0.1008526528837213
spike,if,0.1,False,-0.1216604743025515
spike,if,0.1,False,-0.03128272434117019
spike,if,0.1,False,-0.06875122346824303
spike,if,0.1,False,-0.11886481520702435
spike,if,0.1,False,-0.11369222932540463
spike,if,0.1,False,-0.15481084738826878
spike,if,0.1,False,-0.07233775436745293
spike,if,0.1,False,-0.11515378818471972
spike,if,0.1,False,-0.11717568507375886
spike,if,0.1,False,-0.10077962059046391
spike,if,0.1,True,0.0011703147678904235
spike,if,0.1,False,-0.12072060453671207
spike,if,0.1,False,-0.11201795580796409
spike,if,0.1,False,-0.08913375416521319
spike,if,0.1,False,-0.030056849408651165
spike,if,0.1,False,-0.04577617155510627
spike,if,0.1,False,-0.11722744892355524
spike,if,0.1,False,-0.008594203306295234
spike,if,0.1,False,-0.11231785724485954
spike,if,0.1,False,-0.15687978879876763
spike,if,0.1,False,-0.003025423696865981
spike,if,0.1,False,-0.08535617793066397
spike,if,0.1,False,-0.12564669225780545
spike,if,0.1,False,-0.12117159355367557
spike,if,0.1,False,-0.0454899200438178
spike,if,0.1,False,-0.11232613470491715
spike,if,0.1,False,-0.11783552954231702
spike,if,0.1,False,-0.0953183927859963
spike,if,0.1,True,0.014214517266307403
spike,if,0.1,False,-0.000680095451095375
spike,if,0.1,False,-0.1322704673981414
spike,if,0.1,False,-0.05513188048271067
spike,if,0.1,False,-0.002525096600813792
spike,if,0.1,False,-0.10081672536508673
spike,if,0.1,True,0.03944872345796402
spike,if,0.1,False,-0.002096852889557632
spike,if,0.1,True,0.009988151780882637
spike,if,0.1,False,-0.08825167910965115
spike,if,0.1,False,-0.1336063085280898
spike,if,0.1,False,-0.1133015754365077
spike,if,0.1,False,-0.02560870774397339
spike,if,0.1,True,0.03152956544829444
spike,if,0.1,False,-0.13425251250153725
spike,if,0.1,True,0.001197193362911464
spike,if,0.1,False,-0.10181041544506153
spike,if,0.1,False,-0.11088629412552908
spike,if,0.1,True,0.005357059506804318
spike,if,0.1,False,-0.11571033928315372
spike,if,0.1,True,0.036659409995388526
spike,if,0.1,False,-0.007418177540306492
spike,if,0.1,False,-0.0935259263013215
spike,if,0.1,False,-0.11294882753922203
spike,if,0.1,False,-0.10700901368718985
spike,if,0.1,False,-0.15331170575792458
spike,if,0.1,False,-0.11593332410526291
spike,if,0.1,False,-0.11816486989145186
spike,if,0.1,False,-0.12180883915368701
spike,if,0.1,True,0.006267751148203327
spike,if,0.1,False,-0.14158796457647832
spike,if,0.1,False,-0.005248196793625426
spike,if,0.1,False,-0.0004155311618215807
spike,if,0.1,False,-0.12321831235715985
spike,if,0.1,False,-0.10221592730872425
spike,if,0.1,False,-0.11610197314347509
spike,if,0.1,True,0.004949151471650204
spike,if,0.1,False,-0.06670091553197433
spike,if,0.1,False,-0.09553055905809515
spike,if,0.1,True,0.0020670523084577175
spike,if,0.1,False,-0.11441395318499131
spike,if,0.1,False,-0.11041080167599199
spike,if,0.1,True,0.005357059506804318
spike,if,0.1,False,-0.059311969464475145
spike,if,0.1,False,-0.030056849408651165
spike,if,0.1,False,-0.0017586021300202148
spike,if,0.1,False,-0.11098987897929424
spike,if,0.1,False,-0.10959013392896644
spike,if,0.1,False,-0.022468476050710673
spike,if,0.1,False,-0.0002759973761115031
spike,if,0.1,False,-0.004423636901782713
spike,if,0.1,False,-0.11180581081353108
spike,if,0.1,True,0.038852992353633264
spike,if,0.1,True,0.002473009694942685
spike,if,0.1,False,-0.04477330423619574
spike,if,0.1,False,-0.008594203306295234
spike,if,0.1,False,-0.10948086273265423
spike,if,0.1,True,0.005357059506804318
spike,if,0.1,False,-0.10024213109179747
spike,if,0.1,False,-0.13518712718364612
spike,if,0.1,False,-0.11118684035032494
spike,if,0.1,False,-0.004022072512746222
spike,if,0.1,False,-0.09740033956573146
spike,if,0.1,False,-0.1531273532421769
spike,if,0.1,False,-0.018439843195488193
spike,if,0.1,False,-0.1115514774136423
spike,if,0.1,False,-0.002096852889557632
spike,if,0.1,True,0.038994696407092855
spike,if,0.1,False,-0.1248422131119461
spike,if,0.1,False,-0.09828240216295053
spike,if,0.1,False,-0.001434967559360012
spike,if,0.1,False,-0.15410207970501505
spike,if,0.1,False,-0.10079361969837974
spike,if,0.1,False,-0.11117295645902664
spike,if,0.1,False,-0.09487118286638085
spike,if,0.1,False,-0.10600347784572789
spike,if,0.1,True,0.004949151471650204
spike,if,0.1,False,-0.09725387296491894
spike,if,0.1,False,-0.005738097939589792
spike,if,0.1,False,-0.08876313520302559
spike,if,0.1,True,0.0362303303812721
spike,if,0.1,True,0.007499645949589517
spike,if,0.1,False,-0.10226706869479124
spike,if,0.1,False,-0.07585524123395859
spike,if,0.1,False,-0.15268942321072193
spike,if,0.1,True,0.002473009694942685
spike,if,0.1,False,-0.10988868733136281
spike,if,0.1,False,-0.1124343708724333
spike,if,0.1,False,-0.11328179360178442
spike,if,0.1,True,0.001197193362911464
spike,if,0.1,False,-0.13146250155462091
spike,if,0.1,False,-0.14690374749911062
spike,if,0.1,False,-0.023542487508872667
spike,if,0.1,False,-0.10494078449442662
spike,if,0.1,False,-0.10999391699268402
spike,if,0.1,False,-0.12345573288237899
spike,if,0.1,False,-0.14815124944308344
spike,if,0.1,False,-0.06648149099967127
spike,if,0.1,False,-0.004423636901782713
spike,if,0.1,False,-0.1027873739579726
spike,if,0.1,False,-0.007456416577759306
spike,if,0.1,False,-0.09402440939128265
spike,if,0.1,False,-0.10821023113987416
spike,if,0.1,False,-0.08828923181239079
spike,if,0.1,False,-0.0010313803933317267
spike,if,0.1,False,-0.1490996119665281
spike,if,0.1,False,-0.11616964671154328
spike,if,0.1,False,-0.11876750766342492
spike,if,0.1,False,-0.12134366337789304
spike,if,0.1,False,-0.11057402602915212
spike,if,0.1,False,-0.11261715506701009
spike,if,0.1,False,-0.11836005400792282
spike,if,0.1,False,-0.10821018818680361
spike,if,0.1,False,-0.0021434440732863713
spike,if,0.1,False,-0.12193722733200502
spike,if,0.1,True,0.03580154097836319
spike,if,0.1,False,-0.09951163833651533
spike,if,0.1,True,0.005357059506804318
spike,if,0.1,False,-0.11580674247699146
spike,if,0.1,False,-0.15312964761937725
spike,if,0.1,False,-0.12315660358417474
spike,if,0.1,False,-0.002101917853606694
spike,if,0.1,False,-0.12449379894945567
spike,if,0.1,False,-0.12675860162432673
spike,if,0.1,False,-0.054079031569037705
drift_end,if,0.1,False,-0.11086776730368608
drift_end,if,0.1,False,-0.09673188714725345
drift_end,if,0.1,False,-0.09740934058309791
drift_end,if,0.1,True,0.002531365010906894
drift_end,if,0.1,False,-0.036766608099995435
drift_end,if,0.1,False,-0.11893113085798573
drift_end,if,0.1,False,-0.03524530653305036
drift_end,if,0.1,False,-0.09813604109477664
drift_end,if,0.1,False,-0.04071090716615666
drift_end,if,0.1,False,-0.12760413002924853
drift_end,if,0.1,False,-0.03359613783501558
drift_end,if,0.1,False,-0.03494357895331501
drift_end,if,0.1,False,-0.07619589476069177
drift_end,if,0.1,False,-0.11982609133204658
drift_end,if,0.1,False,-0.11151299940791204
drift_end,if,0.1,False,-0.03846495277107298
drift_end,if,0.1,False,-0.040182097083720114
drift_end,if,0.1,False,-0.07429795547354312
drift_end,if,0.1,True,0.03530328192190124
drift_end,if,0.1,False,-0.10185846390701514
drift_end,if,0.1,False,-0.11193085400306013
drift_end,if,0.1,False,-0.09304925840612055
drift_end,if,0.1,False,-0.09457356981426479
drift_end,if,0.1,False,-0.10039851190691468
drift_end,if,0.1,False,-0.10763970316905963
drift_end,if,0.1,False,-0.03316874971919481
drift_end,if,0.1,False,-0.12389160153464951
drift_end,if,0.1,False,-0.11148062949347509
drift_end,if,0.1,False,-0.03767687340515968
drift_end,if,0.1,False,-0.0353242293501107
drift_end,if,0.1,False,-0.12061948042634818
